,0,1,2,3
63,-62.323022702606195,-17.39283395897973,-10.770992366412214,1
64,-55.645681764908154,-18.613009824192375,3.519083969465649,1
65,-55.645681764908154,-18.613009824192375,3.519083969465649,1
66,-60.46729983858327,-13.973709597747726,-3.0229007633587788,1
67,-60.46729983858327,-13.973709597747726,-3.0229007633587788,1
68,-73.35683768615075,-18.829869578382944,-87.92366412213741,1
69,-56.45345830536562,-19.737808372472806,-13.435114503816793,1
70,-56.45345830536562,-19.737808372472806,-13.435114503816793,1
71,-60.693306209384446,-19.61011251145365,11.091603053435115,1
72,-54.22825332395861,-13.626898419910274,10.083969465648854,1
73,-54.22825332395861,-13.626898419910274,10.083969465648854,1
74,-59.138771761359955,-14.587642650120577,5.847328244274809,1
75,-60.31989454257236,-23.209584674738196,-3.9083969465648853,1
76,-60.31989454257236,-23.209584674738196,-3.9083969465648853,1
77,-58.57979384438053,-15.49355804748607,-7.541984732824427,1
78,-65.71188655738979,-19.159557203574895,84.53435114503817,1
79,-65.71188655738979,-19.159557203574895,84.53435114503817,1
80,-58.2711842147146,-8.825826537485945,15.32824427480916,1
81,-57.793890518512825,-12.6528553265478,-0.6259541984732825,1
82,-57.793890518512825,-12.6528553265478,-0.6259541984732825,1
83,-56.02755019070546,-19.30197199368435,-2.3893129770992365,1
84,-63.30223446402759,-8.89131824826168,-12.82442748091603,1
85,-63.30223446402759,-8.89131824826168,-12.82442748091603,1
86,-55.494835477025624,-16.099956508368464,-1.1068702290076335,1
87,-60.12721026263043,-8.302096995099687,-26.213740458015266,1
88,-60.12721026263043,-8.302096995099687,-26.213740458015266,1
89,-57.012975512104845,-19.235469422568897,-41.45038167938932,1
90,-64.03951722611612,-22.041628842754047,-15.870229007633588,1
91,-64.03951722611612,-22.041628842754047,-15.870229007633588,1
92,-54.50825157624385,-11.64714167959686,-0.2900763358778626,1
93,-68.6730682353609,-22.5257174577841,56.42748091603053,1
94,-68.6730682353609,-22.5257174577841,56.42748091603053,1
95,-59.93933266736571,-11.84402679700449,31.83969465648855,1
